AR	2019	1	283.33
AR	2019	2	286.70
AR	2019	3	290.00
AR	2019	4	292.28
AR	2020	1	294.08
AR	2020	2	296.78
AR	2020	3	301.22
AR	2020	4	308.57
AR	2021	1	314.20
AR	2021	2	329.80
AR	2021	3	348.66
AR	2021	4	363.55
AR	2022	1	373.67
AR	2022	2	396.75
AR	2022	3	409.61
AR	2022	4	409.31
AR	2023	1	415.19
AR	2023	2	426.52
AR	2023	3	432.63
AR	2023	4	435.73
AR	2024	1	437.31
AR	2024	2	447.57
AR	2024	3	456.84
AR	2024	4	457.90
AR	2025	1	462.85
AR	2025	2	466.85
AR	2025	3	472.32
AR	2025	4	476.18
AZ	1975	1	59.47
AZ	1975	2	60.45
AZ	1975	3	59.04
AZ	1975	4	55.95
AZ	1976	1	58.97
AZ	1976	2	62.68
AZ	1976	3	60.94
AZ	1976	4	61.46
AZ	1977	1	63.47
AZ	1977	2	63.55
AZ	1977	3	65.94
AZ	1977	4	69.61
AZ	1978	1	70.98
AZ	1978	2	73.61
AZ	1978	3	78.83
AZ	1978	4	82.76
AZ	1979	1	86.87
AZ	1979	2	92.35
AZ	1979	3	95.12
AZ	1979	4	98.54
AZ	1980	1	100.00
AZ	1980	2	98.06
AZ	1980	3	106.49
AZ	1980	4	107.48
AZ	1981	1	108.25
AZ	1981	2	111.07
AZ	1981	3	115.75
AZ	1981	4	108.81
AZ	1982	1	104.68
AZ	1982	2	108.53
AZ	1982	3	101.27
AZ	1982	4	107.32
AZ	1983	1	118.12
AZ	1983	2	118.36
AZ	1983	3	114.59
AZ	1983	4	112.42
AZ	1984	1	116.93
AZ	1984	2	120.87
AZ	1984	3	122.11
AZ	1984	4	121.69
AZ	1985	1	124.48
AZ	1985	2	124.86
AZ	1985	3	126.38
AZ	1985	4	128.26
AZ	1986	1	130.78
AZ	1986	2	134.61
AZ	1986	3	134.59
AZ	1986	4	132.16
AZ	1987	1	136.99
AZ	1987	2	135.90
AZ	1987	3	134.84
AZ	1987	4	132.77
AZ	1988	1	133.74
AZ	1988	2	135.41
AZ	1988	3	133.34
AZ	1988	4	133.69
AZ	1989	1	132.39
AZ	1989	2	131.82
AZ	1989	3	133.98
AZ	1989	4	133.14
AZ	1990	1	132.98
AZ	1990	2	132.13
AZ	1990	3	133.47
AZ	1990	4	132.09
AZ	1991	1	134.07
AZ	1991	2	134.98
AZ	1991	3	134.45
AZ	1991	4	138.40
AZ	1992	1	139.08
AZ	1992	2	138.82
AZ	1992	3	139.78
AZ	1992	4	140.58
AZ	1993	1	140.70
AZ	1993	2	142.40
AZ	1993	3	143.52
AZ	1993	4	145.43
AZ	1994	1	147.42
AZ	1994	2	149.52
AZ	1994	3	151.46
AZ	1994	4	153.16
AZ	1995	1	155.07
AZ	1995	2	157.85
AZ	1995	3	160.91
AZ	1995	4	163.00
AZ	1996	1	165.55
AZ	1996	2	165.79
AZ	1996	3	167.38
AZ	1996	4	168.86
AZ	1997	1	170.70
AZ	1997	2	171.59
AZ	1997	3	174.56
AZ	1997	4	177.22
AZ	1998	1	179.72
AZ	1998	2	181.20
AZ	1998	3	183.70
AZ	1998	4	185.80
AZ	1999	1	187.66
AZ	1999	2	190.04
AZ	1999	3	192.67
AZ	1999	4	194.58
AZ	2000	1	198.95
AZ	2000	2	201.18
AZ	2000	3	203.84
AZ	2000	4	206.95
AZ	2001	1	211.59
AZ	2001	2	214.84
AZ	2001	3	217.95
AZ	2001	4	220.05
AZ	2002	1	223.04
AZ	2002	2	226.01
AZ	2002	3	229.85
AZ	2002	4	232.50
AZ	2003	1	235.25
AZ	2003	2	237.73
AZ	2003	3	241.39
AZ	2003	4	249.48
AZ	2004	1	253.86
AZ	2004	2	262.90
AZ	2004	3	278.27
AZ	2004	4	289.74
AZ	2005	1	307.22
AZ	2005	2	338.94
AZ	2005	3	367.68
AZ	2005	4	393.21
AZ	2006	1	408.02
AZ	2006	2	416.54
AZ	2006	3	420.20
AZ	2006	4	423.83
AZ	2007	1	422.22
AZ	2007	2	418.54
AZ	2007	3	409.17
AZ	2007	4	402.27
AZ	2008	1	389.02
AZ	2008	2	366.47
AZ	2008	3	339.95
AZ	2008	4	327.83
AZ	2009	1	326.82
AZ	2009	2	303.44
AZ	2009	3	287.77
AZ	2009	4	279.12
AZ	2010	1	271.44
AZ	2010	2	261.93
AZ	2010	3	261.58
AZ	2010	4	255.16
AZ	2011	1	240.77
AZ	2011	2	228.81
AZ	2011	3	230.72
AZ	2011	4	235.83
AZ	2012	1	234.93
AZ	2012	2	237.73
AZ	2012	3	247.39
AZ	2012	4	254.81
AZ	2013	1	261.06
AZ	2013	2	272.79
AZ	2013	3	280.80
AZ	2013	4	288.61
AZ	2014	1	294.18
AZ	2014	2	299.38
AZ	2014	3	302.36
AZ	2014	4	307.51
AZ	2015	1	310.10
AZ	2015	2	316.71
AZ	2015	3	323.05
AZ	2015	4	327.62
